timestamp;song_title;artist;streams;url;saved_file
2026-01-24 03:14:01;Pakiusap Lang;JOSH CULLEN;5247430;josh_cullen_pakiusap_lang_20260124_031401.html
2026-01-24 03:14:12;GET RIGHT;JOSH CULLEN;4597468;josh_cullen_get_right_20260124_031412.html
2026-01-24 03:14:21;Yoko Na;JOSH CULLEN, Al James;10331283;josh_cullen_yoko_na_20260124_031421.html
2026-01-24 03:14:31;1999;JOSH CULLEN;6185245;josh_cullen_1999_20260124_031431.html
2026-01-24 03:14:41;See Me;JOSH CULLEN;2896471;josh_cullen_see_me_20260124_031441.html
2026-01-24 03:14:53;Silent Cries;JOSH CULLEN;3809365;josh_cullen_silent_cries_20260124_031453.html
2026-01-24 03:15:03;Honest;JOSH CULLEN;2627957;josh_cullen_honest_20260124_031503.html
2026-01-24 03:15:13;No Control;JOSH CULLEN, (e)motion engine;2179365;josh_cullen_no_control_20260124_031513.html
2026-01-24 03:15:23;Lights Out;JOSH CULLEN, Mo Mitchell;1939393;josh_cullen_lights_out_20260124_031523.html
2026-01-24 03:15:32;Sumaya;JOSH CULLEN;5286101;josh_cullen_sumaya_20260124_031532.html
2026-01-24 03:15:42;Silent Cries (Instrumental);JOSH CULLEN;527236;josh_cullen_silent_cries_instrumental_20260124_031542.html
2026-01-24 03:15:52;No Control (Instrumental);JOSH CULLEN;514408;josh_cullen_no_control_instrumental_20260124_031552.html
2026-01-24 03:16:01;Takbuhan;Kael Guerrero, JOSH CULLEN;907737;josh_cullen_takbuhan_20260124_031601.html
2026-01-24 03:16:11;Re: Thinkin' About You;H1-KEY, JOSH CULLEN;4226951;josh_cullen_re_thinkin_about_you_20260124_031611.html
2026-01-24 03:16:22;Room;Stell;11902188;stell_room_20260124_031622.html
2026-01-24 03:16:32;Anino;Stell;6025353;stell_anino_20260124_031632.html
2026-01-24 03:16:42;'Di Ko Masabi;Stell;7566031;stell_di_ko_masabi_20260124_031642.html
2026-01-24 03:16:51;Classic;Stell;6479288;stell_classic_20260124_031651.html
2026-01-24 03:17:01;Room (Stripped);Stell;4719201;stell_room_stripped_20260124_031701.html
2026-01-24 03:17:11;Surreal;justin;14893244;justin_surreal_20260124_031711.html
2026-01-24 03:17:20;Sunday Morning;justin;5399027;justin_sunday_morning_20260124_031720.html
2026-01-24 03:17:30;Kaibigan;justin;8747000;justin_kaibigan_20260124_031730.html
2026-01-24 03:17:40;Sampung Mga Daliri (Acoustic Version);dwta, justin;1553336;justin_palayo_20260124_031740.html
2026-01-24 03:17:49;Sampung Mga Daliri (Reimagined Version);dwta, justin;704340;justin_silangan_20260124_031749.html
2026-01-24 03:17:59;Sampung Mga Daliri;dwta, justin;7503233;justin_sampung_mga_daliri_20260124_031759.html
2026-01-24 03:18:09;GENTO - From THE FIRST TAKE;SB19;6990212;sb19_gento_from_the_first_take_20260124_031809.html
2026-01-24 03:18:18;MAPA - From THE FIRST TAKE;SB19;5146389;sb19_mapa_from_the_first_take_20260124_031818.html
2026-01-24 03:18:28;DAM - From THE FIRST TAKE;SB19;1985334;sb19_dam_from_the_first_take_20260124_031828.html
2026-01-24 03:18:38;Time - From THE FIRST TAKE;SB19;2096718;sb19_time_from_the_first_take_20260124_031838.html
